element,level,t,r,theta,phi,pred spherical_coordinates_N1675k.csv
944606,40,0.5164900436341081,0.07500842632813644,1.03561246022903,2.140610173993556,[817196 829210 888300]
944713,40,0.516507264381928,0.09190437935863012,1.1732717446790102,2.342596290881706,[881195]
945652,40,0.5166593097429109,0.09120255835585225,0.5661028075920578,0.7548899632561207,[849749 908989]
947250,40,0.5169178591984208,0.0973027416006291,0.6307503181529335,0.6261928181920864,[849749]
950284,40,0.5174152885832882,0.0826576356055436,0.8063546921454392,0.8049334999342729,[853564]
974291,40,0.5214799523040213,0.06253111367534106,1.1127772666039877,2.0216712385767264,[817196 829210 853922]
992663,40,0.5246231512824326,0.09574303502951828,-0.9188744319920285,2.2302260395443154,[911719]
1020677,40,0.5296242398263593,0.047874125313717,-3.052906768630465,0.6282079435211565,[825220 885937 919481]
982697,41,0.5229274805207393,0.09778164667479068,1.5546652703464496,0.6557281483008948,[929718]
984741,41,0.5232647075398715,0.07847584655785758,0.8595640408897754,0.775153367896789,[950284]
993145,41,0.5247036764771091,0.06795890612420545,1.0385962455127218,0.9886643553217696,[925421]
995088,41,0.5250536370599299,0.09314732417852359,0.7347441448160945,1.9348201634460223,[922624]
1002325,41,0.5263377269987457,0.0717210680111051,1.283219137392884,2.5380802623130574,[906301]
1011703,41,0.5279727729006791,0.06885091400266262,1.2085321467856507,0.9097957995903093,[925421]
1023816,41,0.5301853625317546,0.1001758109074911,1.148819296467737,2.3891431579345803,[944713]
1025341,41,0.5304692540931906,0.06532624961703519,1.1530163499597639,1.955412723959826,[974291]
1025850,41,0.5305579925015689,0.09361075410960978,0.618931804506208,0.731333419792656,[923960 945652 947250]
1028431,41,0.5310314070746359,0.060728859712440714,1.2129764143423738,0.9764082416420798,[925421]
1033921,41,0.5320306651541594,0.09937716443539318,-0.8880102119819726,2.237622443530034,[992663]
1038577,41,0.5328816059907003,0.08910888283284138,0.844113263862411,1.6196366751060611,[928461]
1048878,41,0.5347794430289815,0.07243627062569628,1.1186532944950185,2.0296753278039508,[900225 944606 974291]
1059272,41,0.5367314029918336,0.10487231891546175,0.748537483329992,1.7898232538593501,[922624]
1069799,41,0.5387103654644961,0.10246331594552636,0.6977396831971353,1.6020647420556136,[922624]
1079320,41,0.5405310678477737,0.0502272921947545,-2.8539837358974163,0.7133677935641543,[1020677]
1020025,42,0.5294944729084967,0.10313321868565499,1.6066141273587857,0.6614728560232375,[982697]
1026713,42,0.5307137274732916,0.0802846038010287,0.7867207831549784,0.7977788950438562,[984741]
1074516,42,0.5396161821146577,0.10231432212503842,0.6091589661641013,0.7273629654578778,[1025850]
1076135,42,0.5399217620107605,0.07785127008003903,1.0562175252943657,0.9710765140408536,[993145]
1079133,42,0.5404970558823371,0.0729173713488394,1.54442027045809,2.554947572584769,[1002325]
1092355,42,0.5430561833524303,0.0795522256233962,1.1244848832320888,2.0032582175304205,[1048878]
1096214,42,0.5438105411172652,0.07018266466462568,1.2924383110703066,0.9542584578546658,[ 993145 1011703 1028431]
1102756,42,0.5451166056595493,0.10658320989388045,1.0616735769429828,2.4653724097316676,[1023816]
1116945,42,0.5479650196219185,0.07608808441918831,1.2846194678162297,1.8776549601759964,[1025341]
1119171,42,0.5484063706545488,0.10485951242924989,-0.7873066734505539,2.2991184242501643,[1033921]
1134700,42,0.5515547568946192,0.04917568532942572,-2.8841129045011105,0.8980005921230645,[1079320]
1139995,42,0.5526543756264818,0.09785459387784305,0.7237545693818497,1.7274493899486576,[ 995088 1038577 1059272 1069799]
1060959,43,0.5370397245071058,0.10564378847260698,1.5840329737431977,0.5970512158304836,[1020025]
1120794,43,0.5487415629024471,0.07583244721839717,1.1137815424209392,2.0491728320478773,[1092355]
1130272,43,0.5506606191282777,0.07976588284096141,1.5361247894293748,2.552099997984633,[1079133]
1131238,43,0.5508590084556735,0.06659809615150111,1.0479559177051618,0.7345452624661849,[1026713]
1137173,43,0.5520757537495958,0.10100639252582236,0.6554918205459302,0.7937573719084206,[1074516]
1148150,43,0.5543705896656179,0.09324678460951927,0.9082128538030382,0.7985958898044491,[1026713]
1150790,43,0.5549157957473541,0.07567119705856326,0.8815027702781851,0.7233010912957577,[1026713]
1153322,43,0.5554463515057451,0.08959129421818815,1.19268541221479,2.032627379389609,[1092355]
1158135,43,0.5564567630957441,0.0727922200391834,1.2474839308385925,1.8137419914286288,[1116945]
1158519,43,0.556546534602654,0.07554787479524942,1.2883107282358532,0.9160567869091594,[1076135 1096214]
1172560,43,0.5595402881239894,0.10274998523899158,0.7095430052237107,1.7368986691962736,[1139995]
1177620,43,0.5606568404383108,0.093101378295716,1.076173584739368,1.9284139521491612,[1092355]
1179554,43,0.5610901446094556,0.11049481628255854,-0.8075756252990701,2.2963982866380626,[1119171]
1182722,43,0.5617783749808792,0.04438745571561311,-2.841475445924602,0.7744404305776321,[1134700]
1187203,43,0.5627813717734622,0.11867929016703123,0.9929873797065594,2.533389014078394,[1102756]
1150631,44,0.5548867659963747,0.07787134421182396,1.502959190006946,2.514872595629625,[1130272]
1160207,44,0.5568991899492953,0.10431179743006892,1.340483337230843,0.6820904774265942,[1060959]
1166139,44,0.5581659765875567,0.09745171625311094,1.7972939712568528,0.5163242832145017,[1060959]
1188962,44,0.5631643628963079,0.10812533198410976,0.7179960678748424,0.8031167964094941,[1137173]
1192545,44,0.5639866208639888,0.10498693059366845,0.7138906034584346,1.750560511089118,[1172560]
1205320,44,0.5669192304198508,0.07886511380548154,0.9440805433056124,0.7597656499439965,[1131238 1150790]
1206886,44,0.5672597828129478,0.11449792430293516,-0.8465791001962367,2.2966776178821444,[1179554]
1210450,44,0.5680859240720438,0.08911879583411789,1.1340328597143838,2.0458757039474023,[1120794 1153322]
1213186,44,0.5687193089087544,0.07902452894357749,1.102975609666933,1.9185764867227644,[1120794]
1220054,44,0.5703347436090445,0.06871598400747357,1.1211890314639186,0.9377084616080834,[1131238 1158519]
1230512,44,0.5728238545000711,0.11760864152142196,1.0113323737832327,2.590752622418446,[1187203]
1231990,44,0.5731693252070125,0.05081496325850909,-2.8832175640242106,0.8416439296497792,[1182722]
1232915,44,0.5733951544345239,0.07897820718783016,1.2001031648496636,2.002625681742072,[1120794 1153322 1158135]
1234261,44,0.5737177703914315,0.09401929159508458,1.2041830312851391,2.0094464183751604,[1120794 1153322]
1239239,44,0.5749499364436542,0.08626775474420018,1.1101012142145488,1.9529989427968717,[1120794 1153322 1177620]
1246681,44,0.5767747747067277,0.09093798894489658,0.9866048375469678,0.7400659163712221,[1131238 1137173 1148150 1150790]
1210288,45,0.5680526704272254,0.10451889682334056,1.3312592707353748,0.6798268800282082,[1160207]
1213924,45,0.5689030440728198,0.08349237175998397,1.5558393361572007,2.576838751275587,[1150631]
1223751,45,0.5712079434068361,0.11536069281170404,-0.8169941294865118,2.2882215462631104,[1206886]
1226303,45,0.5718247399793345,0.09386835047873376,1.5548319277696838,0.5593771398984471,[1166139]
1235527,45,0.5740299701354176,0.07098068625005452,1.6866320872083977,2.5209458040815353,[1150631]
1239036,45,0.5749012869151182,0.09551621204735945,0.740190776019823,1.790175994282587,[1192545]
1242281,45,0.575686415811543,0.08861197703597011,1.5700631514639294,2.405968559136642,[1150631]
1246356,45,0.576689422476007,0.11773659558421756,1.0370212176448228,2.561363487644017,[1230512]
1250870,45,0.57780727573905,0.067701879008053,1.6032131282425206,2.400920918407284,[1150631]
1255962,45,0.5790759643696024,0.07451412372810681,1.1501227357803832,0.8769058593094271,[1220054]
1261644,45,0.5805074837690569,0.05561437463270422,-2.9526406915188392,0.8893661163009383,[1231990]
1262196,45,0.5806350245074516,0.07657944420358191,1.7098712406015941,2.395573258974376,[1150631]
1269953,45,0.5826185325191333,0.08788540937158519,0.9701460981867656,0.7636874371254461,[1205320 1246681]
1274441,45,0.5837861250797515,0.10202100552868978,0.9785470432722145,0.8020235063935885,[1188962]
1278085,45,0.584743963379285,0.08847878160506743,1.1515463603174723,2.0092097262824042,[1210450 1213186 1232915 1234261 1239239]
1252289,46,0.5781599267885074,0.09666336102201659,1.2958212003278295,0.7104051517907095,[1210288]
1256964,46,0.5793319180447737,0.09099273130068639,1.6630682370090475,2.624308184968311,[1213924]
1259440,46,0.579947292344565,0.09335003840712319,1.4716460500812012,2.5623402608431425,[1213924]
1272907,46,0.5833943286052277,0.10194442377096648,1.5806288242672284,0.6427667155283814,[1226303]
1284923,46,0.5865558966251019,0.07396328736255135,1.6814044547824445,2.3806152950485333,[1235527 1250870 1262196]
1299890,46,0.5905747213658512,0.08848249574876885,1.7470586222382678,0.5401639915054434,[1226303]
1301171,46,0.5909139504377487,0.09505544918196453,0.8657865654995403,1.8982168505099446,[1239036]
1301175,46,0.5909144243044429,0.05039602949539797,-2.9467876871092735,1.0010317642113047,[1261644]
1302062,46,0.5911470500140615,0.10490656610137956,0.9879298922806704,2.5158418606150863,[1246356]
1302627,46,0.5913050032972812,0.09382351656702574,1.631774819509667,2.2639615149891417,[1242281]
1303586,46,0.5915820405097867,0.11542782092049399,-0.9190633177998652,2.195005619840662,[1223751]
1303946,46,0.5916833335878057,0.08723382572281828,1.4981774815713713,2.262607019846548,[1242281]
1310782,46,0.5935808477761072,0.07077950220186482,0.9544639840289697,0.8710319754812493,[1255962]
1320903,46,0.5964275700095388,0.05977408116141469,-3.125398402726482,0.8254855995116697,[1261644]
1339194,46,0.6017794378990288,0.08813015324197195,0.9492240569279098,0.8707981164897782,[1255962 1269953 1274441]
1340987,46,0.6023072384269027,0.07896914974818062,1.054945861253674,1.0131318617419907,[1255962]
1353691,46,0.6061210650304025,0.08389685483638593,1.2466974873068668,1.9904932710613428,[1278085]
1301753,47,0.5910667344281435,0.0896977323823394,1.378856344376653,2.66070210815636,[1259440]
1305089,47,0.5919994233620487,0.09503643260178724,1.586529374055632,2.690529658049257,[1256964]
1307500,47,0.5926769387612644,0.09630296986774253,1.2500172309659465,2.607458944672241,[1259440]
1319991,47,0.5961872873972529,0.08449232940911225,1.3867938893291538,0.6999040820658163,[1252289]
1320399,47,0.596291013719009,0.11324545317247674,-0.8992400322030101,2.171037507792111,[1303586]
1331108,47,0.5994001764210499,0.09447521601546137,0.9541435663743305,1.9227826127145042,[1301171]
1331581,47,0.5995383612740439,0.0919429249675133,1.6863187599884688,0.5999995668100471,[1272907 1299890]
1331913,47,0.5996367194904751,0.0720285926944832,1.4549268540031213,2.4062282561705537,[1284923]
1332023,47,0.5996681827892894,0.11272739530677743,1.216919611036937,0.797297582240191,[1252289]
1339786,47,0.6019569443425037,0.05740516681847883,3.108756002952322,0.8584908437700597,[1320903]
1339881,47,0.6019839732765868,0.10214306970060935,0.8769818350080494,2.474703502319949,[1302062]
1346032,47,0.6038025774045538,0.04833532475098231,3.0587939766040737,0.8915609975700405,[1301175]
1347034,47,0.6040964979031315,0.08978607052740911,1.5281011933338773,0.8795541701750478,[1252289]
1352172,47,0.6056582810419627,0.052279462859060065,-2.654727208900206,0.9007641866235069,[1301175]
1354160,47,0.6062720747248085,0.08962625762842069,1.5852490146838472,2.1895788162009113,[1302627 1303946]
1360517,47,0.6082582478675652,0.08625598969208903,0.9717300623649981,0.9260620165365111,[1339194]
1361424,47,0.6085592612894695,0.07733219873132792,1.121741656756834,0.9846521434396486,[1310782 1340987]
1384948,47,0.6160903801048905,0.09073480693018873,1.2760039715444,1.993886198069622,[1353691]
1330664,48,0.5992719056346436,0.11088899203220222,-0.9186975054286391,2.170599873305265,[1320399]
1340176,48,0.6020710278759963,0.09773616878182488,1.1642853602518768,2.5634352511251497,[1307500]
1345432,48,0.6036176622150513,0.07225089616087216,1.5102005687886682,2.3853244719837297,[1331913]
1356776,48,0.6070880177891537,0.08215577939452556,1.51572810378916,0.6293764329930018,[1319991]
1360723,48,0.608325398542972,0.08859186211338566,1.5367507626040102,2.7537451956041603,[1301753 1305089]
1361081,48,0.6084459646426942,0.10675436397296019,1.2629679533708278,0.7620751612951256,[1332023]
1363233,48,0.6091152919105706,0.07443725576073394,1.4888808146865915,0.7032565804516799,[1319991]
1365088,48,0.6096987864010777,0.08737457138546739,1.5922285775997844,0.5488565334430845,[1331581]
1379097,48,0.6141726823592603,0.08450992268840751,1.478820524841118,0.7887176723997994,[1319991 1347034]
1380655,48,0.6146784220073596,0.04560473391601203,2.999655556100009,0.7480593821052538,[1346032]
1380893,48,0.6147563165326485,0.08232328865554882,0.9999133278004749,1.8749925800793854,[1331108]
1383640,48,0.6156392110907953,0.05506896170177429,-2.65637470608094,0.818003991776045,[1352172]
1385958,48,0.6164468123206029,0.09081981663792624,1.6809438642950179,2.143314304981867,[1354160]
1386437,48,0.6166103917261805,0.06126398184963293,1.2709781242718445,2.2799088379424277,[1331913]
1393404,48,0.6189571615051725,0.07100326253167803,-3.0495377569673394,0.7582583719959226,[1339786]
1398656,48,0.6207405793843911,0.08293621574923422,1.1440595183648585,0.8896052607664828,[1319991 1360517 1361424]
1399322,48,0.6209701282299083,0.09346052950383994,0.7027188344308222,2.4997428030199496,[1339881]
1410255,48,0.6247557626411061,0.07782266538198827,1.2684515550829496,0.8430201090045302,[1319991 1347034 1361424]
1411389,48,0.6251700318045932,0.09238183585726939,1.3115197922165445,1.9458418610403874,[1384948]
1384996,49,0.6161070986632776,0.10849146446145545,-1.0510322694274954,2.2759063554299668,[1330664]
1392089,49,0.6185098757816063,0.09861653158571078,1.2932803347201887,0.8082836478751098,[1361081]
1392904,49,0.6187900074276748,0.08119643266553744,1.530006287151967,2.780276353532595,[1360723]
1404896,49,0.6228955520765532,0.0786728816099918,1.5056425511384406,0.6536197812447851,[1356776 1363233 1365088]
1420293,49,0.6283667602360462,0.043043612164728025,-3.085406025787262,0.7183651561843375,[1380655]
1421004,49,0.6286327831227725,0.060123161585165036,1.3305259963809197,2.1117174619665757,[1345432 1386437]
1421567,49,0.6288274617990074,0.09410689336886616,1.615352458286559,2.0408618456169454,[1385958]
1422684,49,0.6292375464923603,0.07265191416858832,3.076538869426238,0.6656732260190297,[1393404]
1423513,49,0.6295382550676136,0.05483617053345926,1.3137618539013634,2.56012939254497,[1345432]
1424012,49,0.6297173422037999,0.07511991942900764,0.9732279581473132,2.0222909467137358,[1380893]
1426626,49,0.6307294533988016,0.09265576067774918,0.8162099590182392,2.4811693741134726,[1340176 1399322]
1435514,49,0.634102391044145,0.044910763853942326,-2.2785071310411995,0.7062055027673663,[1383640]
1438057,49,0.6351110892131395,0.0831621679077929,1.3018596041525357,0.8860459508388543,[1356776 1361081 1363233 1379097 1398656 1410255]
1440741,49,0.6361296722376478,0.09069919982175495,1.2095621284502287,1.9844028013766162,[1380893 1411389]
1413116,50,0.6257997999854324,0.08269971218921715,1.4827813383351967,2.8617131123241775,[1392904]
